area,lat,lon,legal,direction,front_width,access_road,geo_cluster,land_depth,shape_ratio,business_potential,dist_to_center,road_type,price
85.0,10.695174068954564,106.70512490187434,Sổ hồng/Sổ đỏ,Đông Nam,6.7,16.0,39,12.5,1.8382352941176472,107.2,8.586208764249061,2,5.2
1000.0,10.6911602137689,106.803249183549,Sổ hồng/Sổ đỏ,Chưa xác định,27.0,7.0,39,36.90036900369004,1.3616372326084885,189.0,14.5761532425854,2,3.0
82.0,15.953620869232273,108.26072170668684,Sổ hồng/Sổ đỏ,Bắc,5.0,5.0,47,16.07843137254902,3.1526336024605923,25.0,12.833693172452723,1,2.4
139.2,10.8076457393683,106.79822478733,Giấy tờ khác,Đông Bắc,6.0,30.0,4,22.81967213114754,3.740929857565171,180.0,11.608304105272202,2,13.224
200.0,21.3087374480938,105.595981965024,Sổ hồng/Sổ đỏ,Chưa xác định,12.5,13.0,35,15.873015873015873,1.2597631645250693,162.5,20.134338679333805,2,5.85
100.0,20.9903234494683,105.556823319736,Sổ hồng/Sổ đỏ,Chưa xác định,5.5,5.0,78,17.857142857142858,3.188775510204082,27.5,31.159066083026644,1,4.4
90.0,10.7238727885733,106.613666860921,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,12.0,79,19.565217391304348,4.253308128544424,54.0,10.688327097101798,2,8.2
850.0,10.5263014530985,107.413478611895,Sổ hồng/Sổ đỏ,Chưa xác định,20.2,2.5,14,41.87192118226601,2.062656215875173,50.5,41.203932566817286,0,6.1
93.0,10.8715269433176,106.677808054308,Sổ hồng/Sổ đỏ,Chưa xác định,5.4,6.0,99,16.90909090909091,3.074380165289256,32.400000000000006,11.28002997615358,1,5.58
185.0,16.0617832707362,108.143694311706,Giấy tờ khác,Chưa xác định,9.5,7.5,55,19.270833333333336,2.0073784722222228,71.25,6.305376833072376,2,7.9
60.0,20.8549728337241,106.630607367259,Sổ hồng/Sổ đỏ,Nam,5.0,4.0,16,11.764705882352942,2.306805074971165,20.0,5.362432150945059,1,2.38
101.0,10.6630065,106.7751138,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,3.0,39,16.557377049180328,2.7143241064230046,18.0,14.750706673702801,1,1.875
51.6,10.6844242659435,106.750137520626,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,8.0,39,11.217391304347828,2.4385633270321367,36.0,11.274665028046073,2,4.5
162.0,12.7145528597191,109.260125360874,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,20.0,40,26.557377049180328,4.353668368718087,120.0,53.34758688758191,2,1.944
400.0,20.9716970319063,105.553340489718,Sổ hồng/Sổ đỏ,Đông,6.0,7.0,78,65.57377049180329,10.749798441279228,42.0,31.86429817183889,2,13.6
50.0,21.2013145661957,105.772944965469,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,1,8.196721311475411,1.3437248051599036,15.0,20.98329315610057,0,3.2
100.0,11.0208015250743,106.319743179081,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,12.0,44,12.345679012345679,1.5241579027587258,96.0,36.531391342994475,2,0.6
160.0,10.848951152696962,106.83794547842822,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,30.0,93,19.75308641975309,2.4386526444139616,240.0,12.070130758200799,2,16.0
318.0,21.0649702516468,105.715993751216,Giấy tờ khác,Chưa xác định,8.5,12.0,26,36.97674418604651,4.299621416982152,102.0,14.904898616473565,2,49.5
180.0,16.09983973456669,108.22854727512784,Sổ hồng/Sổ đỏ,Tây Bắc,10.0,7.5,71,17.821782178217823,1.7645328889324579,75.0,5.7839655186768955,2,15.3
95.0,9.796187154604956,105.47468128644618,Sổ hồng/Sổ đỏ,Đông Nam,5.0,53.0,60,18.627450980392158,3.652441368704345,265.0,40.690471204005064,2,1.052
75.0,11.24298867663345,106.75356120814256,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,17,12.295081967213115,2.015587207739855,15.0,31.224086313015622,0,1.125
157.0,16.0098816249726,108.246752489789,Sổ hồng/Sổ đỏ,Đông Bắc,8.0,7.5,3,19.38271604938272,2.3929279073311998,60.0,6.868402559189292,2,14.5
150.0,10.8204579176701,106.823257937824,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,5.0,4,29.411764705882355,5.767012687427913,25.0,14.669765260796613,1,8.9
100.0,9.6278997820608,105.964749248588,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,12,16.393442622950822,2.687449610319807,15.0,52.18021923532664,0,1.07
526.0,10.8149413868207,106.774875884084,Giấy tờ khác,Chưa xác định,9.2,6.0,4,56.55913978494624,6.081627933865188,55.199999999999996,9.625655813800446,1,31.56
100.0,10.9406289002956,107.144966385414,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,40.0,37,16.393442622950822,2.687449610319807,240.0,33.05131417565251,2,1.8
85.4,20.9588181812041,105.952832150294,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,3.5,23,16.745098039215687,3.2833525567089583,17.5,12.840579662034145,1,5.0
86.5,10.9472659303724,106.751023680969,Sổ hồng/Sổ đỏ,Chưa xác định,5.75,2.5,70,14.786324786324787,2.527576886551246,14.375,10.071502982078144,0,3.5
108.0,11.9568640707645,109.239980535247,Hợp đồng mua bán,Đông Bắc,6.0,16.0,63,17.704918032786885,2.9024455791453914,96.0,31.701045520864977,2,1.836
172.0,10.8786550549314,106.67814792413,Sổ hồng/Sổ đỏ,Chưa xác định,6.15,12.0,99,27.52,4.4032,73.80000000000001,11.681596734632867,2,9.8
243.0,11.8863926906603,108.336224603205,Giấy tờ khác,Chưa xác định,6.0,2.5,0,39.8360655737705,6.530502553077131,15.0,14.57634910074837,0,1.45
144.0,10.68584926029381,106.73882248963534,Hợp đồng mua bán,Chưa xác định,6.0,20.0,39,23.60655737704918,3.869927438860522,120.0,10.563139308924011,2,8.496
100.0,11.1501447750423,106.587946347145,Sổ hồng/Sổ đỏ,Đông,6.0,13.0,76,16.393442622950822,2.687449610319807,78.0,20.11330056519696,2,0.95
67.1,12.2388240053327,109.177874489688,Sổ hồng/Sổ đỏ,Đông Bắc,4.3,5.0,6,15.25,3.4659090909090913,21.5,2.045727515540024,1,4.026
430.0,10.804403934381854,106.78516503611584,Sổ hồng/Sổ đỏ,Chưa xác định,15.0,20.0,4,28.47682119205298,1.885882198149204,300.0,10.145408708144167,2,27.09
276.0,20.9664909356819,106.628268688391,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,7.0,16,45.24590163934427,7.417360924482668,42.0,13.492765136662813,2,2.76
100.0,15.0911509885156,108.82842235842207,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,3.0,21,16.393442622950822,2.687449610319807,18.0,126.37776450511905,1,1.1
243.0,16.0725892229593,108.234322973729,Giấy tờ khác,Đông Bắc,10.0,5.5,71,24.05940594059406,2.382119400058818,55.0,3.984019306515099,1,37.0
100.0,10.3815665096382,107.24420938079,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,14,16.393442622950822,2.687449610319807,15.0,17.932549215490564,0,1.63
79.3,16.0524512625559,108.241082063318,Sổ hồng/Sổ đỏ,Đông Bắc,5.7,5.5,71,13.672413793103448,2.3573127229488704,31.35,4.160537212371854,1,13.5
172.0,10.8634828712297,106.77934976526,Sổ hồng/Sổ đỏ,Đông Nam,8.0,8.0,70,21.23456790123457,2.621551592745009,64.0,12.526050201128449,2,15.5
100.0,10.67812657897876,106.6993673224805,Hợp đồng mua bán,Chưa xác định,7.0,12.0,39,14.084507042253522,1.9837333862328905,84.0,10.450018266545813,2,5.1
70.0,20.5943985721223,105.684088064737,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,8,11.475409836065575,1.8812147272238648,15.0,51.40634012844205,0,0.6
180.0,10.5491846970573,106.402616344476,Sổ hồng/Sổ đỏ,Tây Bắc,9.0,9.0,51,19.78021978021978,2.173650525298877,81.0,40.72345534039059,2,6.8
52.0,10.8865980481492,106.72402521701,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,5.0,99,10.19607843137255,1.99923106497501,25.0,13.037920774974134,1,3.8
120.0,10.7029123970042,106.6216830909707,Giấy tờ khác,Chưa xác định,5.0,5.0,79,23.529411764705884,4.61361014994233,25.0,11.368730238353919,1,5.3
145.0,10.8075037959438,106.781842187047,Sổ hồng/Sổ đỏ,Tây Nam,5.0,16.0,4,28.43137254901961,5.574778931180316,80.0,9.938193746061922,2,14.0
110.0,11.091447874656888,106.70186791970607,Sổ hồng/Sổ đỏ,Chưa xác định,9.0,15.0,29,12.087912087912088,1.328341987682647,135.0,13.488421945103186,2,2.2
330.0,12.2382941804402,109.176418430217,Hợp đồng mua bán,Đông Nam,15.0,13.0,6,21.85430463576159,1.4473049427656683,195.0,2.204672244630702,2,20.46
144.0,16.0690648047809,108.243289177757,Sổ hồng/Sổ đỏ,Tây,5.5,7.5,71,25.714285714285715,4.591836734693878,41.25,4.683590025890065,2,17.2
360.0,10.9290255435479,108.11626449685,Sổ hồng/Sổ đỏ,Chưa xác định,18.0,30.0,15,19.889502762430936,1.0988675559354109,540.0,10.196311903084215,2,28.0
81.0,10.695119979456043,106.7049982283993,Sổ hồng/Sổ đỏ,Nam,16.0,8.0,39,5.0310559006211175,0.3124879441379576,128.0,8.591010680530347,2,5.8
200.0,10.8058386405956,106.782092938756,Sổ hồng/Sổ đỏ,Tây Bắc,5.0,12.0,4,39.21568627450981,7.689350249903884,60.0,9.891675249488838,2,16.8
300.0,16.0170106331406,108.240504482675,Sổ hồng/Sổ đỏ,Đông Bắc,6.0,7.5,3,49.18032786885246,8.06234883095942,45.0,5.834543726022163,2,25.0
115.0,10.9721525063616,106.873222436099,Sổ hồng/Sổ đỏ,Tây,5.8,5.0,54,19.491525423728817,3.3036483769031895,29.0,3.7138960838118367,1,3.48
142.0,15.983210743210272,108.2519455303376,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,2.5,47,17.530864197530864,2.1643042219173907,20.0,9.535628293909422,0,7.5
47.0,21.0386278076044,105.93453965834,Giấy tờ khác,Đông Nam,4.0,4.0,77,11.463414634146343,2.7959547888161813,16.0,8.41384213503034,1,8.7
100.0,12.2156034849521,109.18047733914032,Sổ hồng/Sổ đỏ,Đông Bắc,35.0,35.0,6,2.849002849002849,0.0811681723362635,1225.0,3.1242578080802765,2,7.0
148.0,10.9415127865462,107.081810116513,Sổ hồng/Sổ đỏ,Đông,5.0,5.0,37,29.01960784313726,5.690119184928875,25.0,26.163511280145837,1,1.0
100.0,12.249212672927854,109.17510527143634,Hợp đồng mua bán,Đông Bắc,5.0,16.0,6,19.607843137254903,3.844675124951942,80.0,2.616703453542627,2,8.0
117.5,12.24922828812319,109.1744460447674,Hợp đồng mua bán,Chưa xác định,22.0,22.0,6,5.316742081447964,0.24057656477140105,484.0,2.6818820390901545,2,9.9875
147.0,21.221120558151107,105.7559272108342,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,1,24.098360655737707,3.950550927170116,15.0,23.720201008033847,0,6.909
120.4,20.7774228312299,106.715067953036,Giấy tờ khác,Chưa xác định,5.1,5.1,62,23.153846153846157,4.452662721893493,26.009999999999998,9.391833121935274,1,6.2
154.0,10.9235465868469,106.620412548062,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,5.0,31,30.196078431372552,5.920799692425991,25.0,7.205709254622912,1,2.6
125.0,16.0262089302043,108.249138558358,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,36.0,3,24.50980392156863,4.805843906189928,180.0,5.915058027155125,2,13.0
105.0,10.8489592669393,106.598734610272,Sổ hồng/Sổ đỏ,Đông Nam,5.0,6.0,31,20.58823529411765,4.0369088811995395,30.0,13.831088519171507,1,3.7
124.0,10.9628993874753,106.507132826356,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,10.0,75,24.31372549019608,4.767397154940408,50.0,15.923860924056147,2,1.3
430.0,10.8541934479422,106.809509141509,Sổ hồng/Sổ đỏ,Chưa xác định,12.5,20.0,93,34.12698412698413,2.708490803728899,250.0,12.034657559984279,2,32.0
58.0,10.8242776098071,106.809338685125,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,6.0,4,14.146341463414636,3.450327186198692,24.0,13.44462149564025,1,3.35
100.0,10.5145977922128,107.204367912894,Giấy tờ khác,Chưa xác định,6.0,2.5,86,16.393442622950822,2.687449610319807,15.0,22.88806794507294,0,1.0
95.0,21.0293753190678,106.008011433654,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,77,15.57377049180328,2.5530771298038166,15.0,15.964272186217725,0,4.0
121.0,15.959664130512248,108.2579919170182,Sổ hồng/Sổ đỏ,Tây,7.0,10.0,47,17.04225352112676,2.4003173973417975,70.0,12.104897698735105,2,4.5
230.0,10.5156173497965,107.18965947387,Sổ hồng/Sổ đỏ,Tây Bắc,6.0,30.0,86,37.704918032786885,6.181134103735555,180.0,22.101455360204003,2,4.2
98.0,16.0555281849967,108.235395956175,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,7.5,71,19.215686274509807,3.7677816224529037,37.5,3.549470111847771,2,12.8
100.0,20.9442918696424,105.552707932716,Giấy tờ khác,Chưa xác định,8.0,2.5,78,12.345679012345679,1.5241579027587258,20.0,32.67109176448313,0,2.5
115.0,12.2925631162055,109.190964976506,Sổ hồng/Sổ đỏ,Tây Nam,4.6,6.0,74,24.468085106382983,5.205975554549571,27.599999999999998,6.010575610734015,1,3.5
96.0,10.8104009752962,106.713331166893,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,5.0,99,20.869565217391305,4.536862003780719,22.5,4.564386317780646,1,11.99
263.3,10.3594518222073,107.093368183327,Sổ hồng/Sổ đỏ,Đông Nam,9.26,8.0,48,28.130341880341884,3.005378406019432,74.08,1.7947832694579011,2,13.5
90.0,10.8124351841105,106.797613997698,Sổ hồng/Sổ đỏ,Đông Nam,6.0,30.0,4,14.754098360655739,2.418704649287826,180.0,11.738503397322908,2,11.61
68.9,20.8448634695096,106.560981473646,Giấy tờ khác,Chưa xác định,5.0,2.5,16,13.50980392156863,2.6489811610918883,12.5,12.658001518435627,0,1.5
87.5,11.507536890268558,106.88074100353415,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,69,14.344262295081968,2.351518409029831,15.0,61.31296681489032,0,0.79
133.0,10.9246437762104,106.624769960754,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,4.5,31,28.91304347826087,6.285444234404538,20.25,6.880968751559606,1,4.5
176.0,10.6394576882421,106.644726818083,Sổ hồng/Sổ đỏ,Nam,5.0,35.0,19,34.50980392156863,6.766628219915419,175.0,15.868191524581812,2,5.55
260.0,10.8030458229894,106.676799367312,Sổ hồng/Sổ đỏ,Chưa xác định,15.0,20.0,99,17.218543046357617,1.1403008639971932,300.0,4.166066996349133,2,61.0
80.0,10.856823999673315,106.50117023705089,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,12.0,52,15.686274509803923,3.075740099961554,60.0,21.446521668378676,2,1.2
605.0,20.9671064965414,106.992953957735,Sổ hồng/Sổ đỏ,Đông Nam,18.5,50.0,7,32.526881720430104,1.7487570817435538,925.0,5.206635301761149,2,35.5
236.0,10.6511089334653,106.729981138627,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,16.0,39,33.23943661971831,4.6816107915096214,112.0,13.891739619780681,2,7.788
56.0,20.9890708750093,105.718869553322,Giấy tờ khác,Đông,4.0,3.5,26,13.658536585365855,3.331350386674599,14.0,14.716025448588308,1,6.384
76.7,21.0478361271036,106.006379489326,Sổ hồng/Sổ đỏ,Đông Bắc,5.5,7.0,77,13.696428571428573,2.445790816326531,38.5,15.939298317091144,2,4.2
75.0,12.2237127245392,109.181039809998,Hợp đồng mua bán,Tây Bắc,5.0,13.0,6,14.705882352941178,2.8835063437139565,65.0,2.389682346437301,2,6.8
300.0,20.9684907898178,106.936073199153,Giấy tờ khác,Đông Nam,8.0,3.0,88,37.03703703703704,4.572473708276178,24.0,11.091961186968714,1,4.5
273.1,15.9523239978152,108.28820758435,Giấy tờ khác,Tây Bắc,10.0,10.0,47,27.039603960396043,2.6771885109303013,100.0,14.60619121702668,2,8.87575
80.0,10.723539000558288,106.61152396853576,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,20.0,79,19.512195121951223,4.759071980963713,80.0,10.909788761521169,2,9.7
80.0,10.8265761549938,106.819934332783,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,10.0,4,19.512195121951223,4.759071980963713,40.0,14.757811720062698,2,4.5
102.0,20.405986804912217,106.51678260415792,Sổ hồng/Sổ đỏ,Đông Nam,7.0,13.0,30,14.366197183098592,2.023408053957548,91.0,35.65766772888377,2,2.45
144.0,10.7806129622945,106.752742836283,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,2.5,20,17.77777777777778,2.1947873799725652,20.0,6.021870761791498,0,31.0
418.0,11.0208726965723,106.53823018094,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,10.0,75,41.38613861386139,4.09763748652093,100.0,13.194439498000166,2,4.999
90.0,21.064208225522748,105.91559395194054,Sổ hồng/Sổ đỏ,Tây Bắc,19.0,12.5,77,4.712041884816753,0.24670376360297136,237.5,7.507247658555936,2,24.3
83.0,21.255952103732,105.840968023986,Sổ hồng/Sổ đỏ,Chưa xác định,5.5,4.5,1,14.821428571428573,2.646683673469388,24.75,25.328722055846633,1,3.154
140.0,10.873741110742596,106.72352002843334,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,12.0,99,19.71830985915493,2.777226740726047,84.0,11.632784922156882,2,8.29
118.0,10.8397863980195,106.729102859345,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,21.0,99,28.780487804878053,7.019631171921477,84.0,8.244122387599226,2,7.9
100.0,20.9677841747189,105.53540173425,Sổ hồng/Sổ đỏ,Đông Nam,7.0,7.0,78,14.084507042253522,1.9837333862328905,49.0,33.77627375083028,2,2.2
81.0,21.1247329185221,105.775809091495,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,3.0,1,10.0,1.234567901234568,24.0,13.440884613609335,1,8.1
125.0,16.0141523392988,108.25797656948,Sổ hồng/Sổ đỏ,Tây,5.0,7.5,3,24.50980392156863,4.805843906189928,37.5,7.453834285010014,2,8.7
179.7,10.8758180682054,106.764704733498,Sổ hồng/Sổ đỏ,Tây Bắc,7.0,6.0,70,25.309859154929576,3.564768895060504,42.0,12.442258655059943,1,6.9
40.0,20.8684790494905,106.098613223347,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,5.0,53,9.756097560975611,2.3795359904818567,20.0,30.996946600086556,1,1.2
80.0,10.9442126048808,107.150845018189,Sổ hồng/Sổ đỏ,Nam,5.0,18.0,37,15.686274509803923,3.075740099961554,90.0,33.672177232445,2,1.256
280.0,11.7253547364275,108.369095337134,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,8.0,81,27.722772277227723,2.7448289383393787,80.0,25.80760372043356,2,4.3
277.0,10.6250453843885,106.664144120801,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,39,45.40983606557377,7.444235420585865,15.0,16.772190253685594,0,15.5
120.0,10.712691543582,106.640919620257,Giấy tờ khác,Chưa xác định,6.0,2.5,79,19.672131147540984,3.224939532383768,15.0,9.106777661514645,0,9.0
102.0,21.1147147429157,105.801848849425,Sổ hồng/Sổ đỏ,Chưa xác định,4.2,8.0,1,23.72093023255814,5.516495402920498,33.6,11.018600872925482,2,10.5
75.0,21.0686393222806,105.71024440454,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,15.0,26,12.295081967213115,2.015587207739855,90.0,15.591566229419339,2,11.8
85.0,15.937053474596876,108.25576746072169,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,7.5,47,16.666666666666668,3.2679738562091507,37.5,14.249351606517111,2,2.65
160.0,11.1157765213412,106.323295222024,Sổ hồng/Sổ đỏ,Tây Nam,5.0,2.5,44,31.372549019607845,6.151480199923108,12.5,38.88887898121347,0,0.59
600.0,10.3645313417136,104.003789277387,Sổ hồng/Sổ đỏ,Tây Nam,9.0,13.0,5,65.93406593406594,7.245501750996257,117.0,157.19536062277226,2,1.8
100.0,13.8062252167023,109.215030108061,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,18.0,10,19.607843137254903,3.844675124951942,90.0,2.731099074651498,2,2.65
95.0,21.02672210309533,105.8412719389802,Sổ hồng/Sổ đỏ,Tây Nam,5.0,18.5,43,18.627450980392158,3.652441368704345,92.5,1.3562911658621999,2,3.8475
69.0,20.868168813976,105.743452182191,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,56,11.311475409836067,1.854340231120667,15.0,21.215623807359815,0,2.3
100.0,20.9745746955148,105.55307314428,Sổ hồng/Sổ đỏ,Đông Nam,6.0,6.0,78,16.393442622950822,2.687449610319807,36.0,31.829377182455076,1,2.2
100.0,20.831330118639368,105.8117899798056,Hợp đồng mua bán,Đông Nam,6.0,26.0,56,16.393442622950822,2.687449610319807,156.0,22.36236099987877,2,2.55
51.0,21.1154375891051,105.866409629038,Sổ hồng/Sổ đỏ,Chưa xác định,4.76,3.3,77,10.493827160493828,2.159223695574862,15.707999999999998,9.74967654536304,1,6.0
82.5,20.8612193867022,106.693107064831,Sổ hồng/Sổ đỏ,Bắc,4.2,12.0,62,19.186046511627907,4.4618712817739326,50.400000000000006,1.2682547665247013,2,4.49625
284.5,10.8195495574991,106.703055460338,Sổ hồng/Sổ đỏ,Đông,10.2,28.0,99,27.621359223300974,2.6816853614855316,285.59999999999997,5.301656427133332,2,23.0
250.0,10.816275294138764,106.77352886452032,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,18.0,4,24.752475247524753,2.4507401235173023,180.0,9.573320596963354,2,28.0
200.0,10.8086622772814,106.827882304788,Sổ hồng/Sổ đỏ,Đông Nam,8.5,30.0,4,23.255813953488374,2.7041644131963225,255.0,14.7264357008671,2,23.0
258.0,10.4185201272569,107.277934107029,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,2.5,14,25.544554455445546,2.529163807469856,25.0,22.66184805780631,0,2.5
138.9,10.4913161971575,107.25808747892,Sổ hồng/Sổ đỏ,Đông Nam,13.0,5.0,14,10.603053435114505,0.8093933919934737,65.0,24.94614777728223,1,2.2
300.0,10.5507953314496,106.442635862083,Sổ hồng/Sổ đỏ,Đông,10.0,10.0,51,29.702970297029704,2.940888148220763,100.0,37.229980809711414,2,1.6
