area,lat,lon,legal,front_width,access_road,floors,bedrooms,bathrooms,interior,is_corner,road_class,price
64.0,21.0101354689619,105.819061214307,Sổ hồng/Sổ đỏ,4.5,2.5,7,4,4,Đầy đủ,1,0,15.0
33.0,21.0033420654855,105.903105949988,Giấy tờ khác,4.5,3.0,3,3,3,Cơ bản,0,0,4.6
42.0,21.0284133643,105.892856056305,Sổ hồng/Sổ đỏ,4.8,2.5,6,3,5,Đầy đủ,1,0,13.6
125.0,21.0645444621582,105.80592418151,Sổ hồng/Sổ đỏ,4.5,2.5,6,1,4,Đầy đủ,0,0,27.8
40.0,21.038232852653,105.774097694826,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Nhà trống,0,0,9.3
43.0,21.0208766628129,105.808814950109,Sổ hồng/Sổ đỏ,4.5,2.5,6,4,4,Đầy đủ,1,0,9.2
43.2,21.066509710174,105.891809988887,Hợp đồng mua bán,3.66,5.0,3,4,3,Thỏa thuận,0,1,10.0
50.0,21.0345518602364,105.792791533377,Sổ hồng/Sổ đỏ,5.0,25.0,8,4,4,Nhà trống,0,2,38.5
32.0,20.9260889458516,105.73986885256,Sổ hồng/Sổ đỏ,4.5,3.0,4,3,3,Cơ bản,0,0,3.3
100.0,21.011986344261,105.801663178116,Sổ hồng/Sổ đỏ,7.3,40.0,8,4,4,Nhà trống,0,2,54.0
82.0,21.0461149219296,105.799154859798,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Thỏa thuận,0,0,30.0
146.0,21.0774610192502,105.817974897531,Sổ hồng/Sổ đỏ,4.5,2.5,9,8,8,Đầy đủ,0,0,44.0
75.0,21.0166433772902,105.822582238539,Sổ hồng/Sổ đỏ,6.0,2.5,7,8,10,Đầy đủ,1,0,27.0
40.0,21.0323106697736,105.774068188081,Sổ hồng/Sổ đỏ,4.5,4.0,5,4,4,Đầy đủ,0,1,7.2
33.0,20.9703762191591,105.785611004035,Sổ hồng/Sổ đỏ,3.8,2.5,5,3,4,Thỏa thuận,0,0,6.95
20.0,20.975908231414,105.776576240028,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Đầy đủ,0,0,5.4
37.0,21.0348683600467,105.851770685295,Sổ hồng/Sổ đỏ,10.0,2.5,5,4,4,Thỏa thuận,1,0,30.8
37.0,21.0159980509591,105.82829788381,Giấy tờ khác,4.0,4.0,6,4,4,Đầy đủ,0,1,14.5
38.0,20.9643955870083,105.818487169725,Sổ hồng/Sổ đỏ,4.0,12.0,7,6,6,Đầy đủ,1,2,19.5
48.0,20.9978953613095,105.849952925587,Sổ hồng/Sổ đỏ,4.0,4.0,6,4,5,Đầy đủ,1,1,10.9
37.0,20.9585572291451,105.794653911287,Sổ hồng/Sổ đỏ,3.8,3.0,4,3,3,Cơ bản,1,0,9.3
60.0,21.0379345972096,105.871837955929,Sổ hồng/Sổ đỏ,4.0,2.5,5,6,7,Đầy đủ,0,0,12.89
52.0,21.0058537994395,105.693013194934,Sổ hồng/Sổ đỏ,4.0,3.0,4,4,3,Cơ bản,0,0,4.65
52.0,21.0335066711747,105.827051209999,Sổ hồng/Sổ đỏ,4.5,2.5,7,4,4,Nhà trống,0,0,23.5
48.0,21.038087840581,105.830293001998,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Đầy đủ,0,0,7.6
36.0,20.9781754054463,105.842768612355,Sổ hồng/Sổ đỏ,5.0,4.0,6,4,4,Cơ bản,1,1,9.0
55.0,21.0219846415103,105.797905300477,Sổ hồng/Sổ đỏ,5.2,2.5,2,2,2,Nhà trống,1,0,22.5
40.0,21.0146469541454,105.817458582398,Sổ hồng/Sổ đỏ,6.0,2.5,6,4,4,Nhà trống,0,0,12.66
45.0,21.0055256530746,105.85512938987,Sổ hồng/Sổ đỏ,5.5,3.0,5,3,4,Đầy đủ,0,0,10.3
20.0,21.0266861898619,105.834204690516,Sổ hồng/Sổ đỏ,4.5,20.0,4,4,4,Đầy đủ,0,2,4.79
50.0,21.0362947081183,105.854372947762,Sổ hồng/Sổ đỏ,4.5,5.0,5,6,4,Cơ bản,0,1,15.2
40.0,21.0427698438209,105.775514433088,Sổ hồng/Sổ đỏ,5.5,2.5,5,3,4,Đầy đủ,0,0,5.18
65.0,21.0838739205616,105.80873318259,Sổ hồng/Sổ đỏ,4.5,40.0,6,8,8,Đầy đủ,0,2,15.4
35.0,21.0249616636185,105.885063343788,Sổ hồng/Sổ đỏ,3.3,3.0,5,4,4,Đầy đủ,0,0,8.0
49.0,21.0444254803571,105.810198303277,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,3,Đầy đủ,0,0,18.5
44.0,20.9966326696723,105.822457724496,Sổ hồng/Sổ đỏ,4.2,2.5,5,4,4,Đầy đủ,0,0,13.9
50.0,21.0318697156428,105.900855334476,Sổ hồng/Sổ đỏ,4.5,2.5,7,1,4,Nhà trống,0,0,21.0
49.0,21.0194051423213,105.834471899358,Sổ hồng/Sổ đỏ,3.5,2.5,5,9,9,Đầy đủ,0,0,14.5
90.0,21.0168681684969,105.822924692435,Giấy tờ khác,9.0,2.5,3,4,4,Nhà trống,1,0,46.0
65.0,21.0433112603667,105.786197174796,Sổ hồng/Sổ đỏ,4.0,2.5,5,6,6,Đầy đủ,0,0,26.0
33.2,20.9871296783372,105.818709751494,Sổ hồng/Sổ đỏ,4.0,2.5,4,4,3,Thỏa thuận,0,0,7.9
105.0,20.9967350906407,105.843144631544,Sổ hồng/Sổ đỏ,4.5,6.5,5,5,5,Nhà trống,0,1,41.0
26.0,20.9952058048168,105.817407488413,Sổ hồng/Sổ đỏ,3.3,2.5,5,3,4,Thỏa thuận,0,0,6.9
55.0,21.02947645326,105.775191365384,Sổ hồng/Sổ đỏ,4.5,2.5,7,12,12,Đầy đủ,0,0,12.6
52.0,21.0367322665237,105.785502190214,Sổ hồng/Sổ đỏ,4.0,20.0,6,7,7,Đầy đủ,0,2,14.0
60.0,21.0441318195802,105.809876792807,Sổ hồng/Sổ đỏ,5.0,4.0,6,4,6,Đầy đủ,1,1,17.5
115.0,21.0189915210419,105.821959674417,Sổ hồng/Sổ đỏ,6.3,2.5,9,4,4,Thỏa thuận,0,0,80.0
144.0,21.0420681293091,105.760747797658,Sổ hồng/Sổ đỏ,8.0,21.0,8,7,8,Đầy đủ,0,2,58.86
43.0,21.0022980242875,105.829742084231,Sổ hồng/Sổ đỏ,4.5,2.5,5,9,9,Đầy đủ,0,0,9.95
35.0,20.9746285408545,105.782075431007,Sổ hồng/Sổ đỏ,3.33,3.33,5,4,4,Đầy đủ,0,0,8.6
38.0,20.9911271483658,105.863068908774,Sổ hồng/Sổ đỏ,4.5,2.5,5,3,4,Đầy đủ,0,0,8.75
38.0,20.9827078622644,105.827479666771,Sổ hồng/Sổ đỏ,4.5,2.5,6,4,4,Nhà trống,0,0,10.0
38.0,21.0268846509415,105.812151421556,Sổ hồng/Sổ đỏ,5.0,2.5,2,4,4,Cơ bản,1,0,11.5
120.0,21.0402033,105.8160685,Sổ hồng/Sổ đỏ,4.5,2.5,7,4,4,Đầy đủ,1,0,38.6
32.0,21.025194932862583,105.88983502238987,Sổ hồng/Sổ đỏ,4.5,2.5,5,1,4,Nhà trống,0,0,6.95
45.0,21.0160703650858,105.832522926037,Sổ hồng/Sổ đỏ,4.0,2.5,6,4,4,Đầy đủ,0,0,13.8
36.0,20.9963495709225,105.770388162433,Sổ hồng/Sổ đỏ,4.5,2.5,1,4,4,Thỏa thuận,0,0,8.2
52.0,21.031967739694,105.824675662508,Sổ hồng/Sổ đỏ,4.8,30.0,6,5,5,Đầy đủ,0,2,22.8
120.0,21.0259281363757,105.889419605143,Sổ hồng/Sổ đỏ,5.0,12.0,7,5,5,Đầy đủ,0,2,59.0
63.0,21.0161498606047,105.838465956818,Sổ hồng/Sổ đỏ,4.5,2.5,8,4,4,Đầy đủ,1,0,15.8
108.0,21.0268098634589,105.833798154653,Sổ hồng/Sổ đỏ,4.2,2.5,7,4,4,Đầy đủ,0,0,39.5
29.0,2.0,105.866115683073,Sổ hồng/Sổ đỏ,4.5,2.5,5,3,4,Đầy đủ,0,0,6.45
152.0,21.0591226131687,105.915353478321,Sổ hồng/Sổ đỏ,7.0,9.0,5,4,4,Thỏa thuận,0,2,38.0
30.0,21.066181631926995,105.77932734042406,Sổ hồng/Sổ đỏ,3.0,26.0,3,2,4,Cơ bản,0,2,6.55
115.0,21.0336659584193,105.813141875992,Sổ hồng/Sổ đỏ,5.4,2.5,7,4,4,Đầy đủ,0,0,52.0
30.0,20.9829744581247,105.820822812809,Sổ hồng/Sổ đỏ,5.0,30.0,5,3,4,Cơ bản,0,2,7.3
35.5,20.9970489175985,105.824612302409,Sổ hồng/Sổ đỏ,3.0,3.0,5,3,4,Đầy đủ,1,0,10.8
60.3,20.9871918371034,105.806446834279,Sổ hồng/Sổ đỏ,4.5,2.5,7,4,1,Thỏa thuận,0,0,24.0
125.0,21.0644170493553,105.806024846205,Sổ hồng/Sổ đỏ,4.8,3.0,4,5,5,Cơ bản,0,0,27.5
83.0,21.0465767085228,105.798970501902,Sổ hồng/Sổ đỏ,4.8,2.5,5,4,4,Đầy đủ,0,0,31.0
40.0,20.9839900090818,105.794681512372,Sổ hồng/Sổ đỏ,13.0,8.0,4,4,4,Đầy đủ,1,2,11.55
45.0,20.9688666218043,105.769086576495,Sổ hồng/Sổ đỏ,4.5,2.5,4,4,4,Đầy đủ,1,0,12.6
65.0,21.0470450704907,105.871634017158,Sổ hồng/Sổ đỏ,6.4,2.5,6,4,5,Đầy đủ,0,0,12.5
120.0,21.0637032816031,105.825893116851,Sổ hồng/Sổ đỏ,5.5,10.0,5,4,4,Nhà trống,0,2,85.0
53.3,21.0344870213605,105.912657234551,Giấy tờ khác,4.0,2.5,7,4,4,Thỏa thuận,0,0,16.2
292.0,21.0186811538235,105.822211429209,Sổ hồng/Sổ đỏ,8.0,15.0,5,6,6,Đầy đủ,1,2,31.0
73.8,21.1392629912491,105.813252285799,Sổ hồng/Sổ đỏ,4.2,8.0,4,4,4,Thỏa thuận,0,2,11.2176
90.0,21.0344948672166,105.809956583559,Sổ hồng/Sổ đỏ,6.2,2.5,4,2,4,Nhà trống,0,0,48.0
135.0,21.0127501438316,105.904924770522,Sổ hồng/Sổ đỏ,7.0,2.5,8,4,4,Nhà trống,0,0,29.6
55.0,21.011605106021,105.856589065295,Sổ hồng/Sổ đỏ,7.0,3.0,5,11,7,Thỏa thuận,0,0,11.8
110.0,21.0392742728998,105.882527327127,Sổ hồng/Sổ đỏ,7.0,2.5,6,2,4,Nhà trống,0,0,32.0
375.0,21.0428348995956,105.824369375616,Sổ hồng/Sổ đỏ,2.0,2.5,4,5,5,Đầy đủ,0,0,86.5
70.0,21.0417646273844,105.816686504684,Sổ hồng/Sổ đỏ,7.0,5.0,4,2,3,Đầy đủ,0,1,40.0
40.0,21.0528491837533,105.792706396756,Sổ hồng/Sổ đỏ,3.5,2.6,6,4,5,Đầy đủ,1,0,9.6
58.0,21.0213549891475,105.801018463145,Sổ hồng/Sổ đỏ,6.5,2.5,4,8,4,Đầy đủ,0,0,11.0
72.0,21.0319890544235,105.900636191528,Sổ hồng/Sổ đỏ,4.6,8.0,7,4,6,Đầy đủ,0,2,28.5
46.0,21.0320223909882,105.844614546478,Sổ hồng/Sổ đỏ,5.0,2.5,5,4,4,Nhà trống,1,0,20.2
180.0,21.0778451457859,105.817336404834,Sổ hồng/Sổ đỏ,10.0,20.0,9,4,4,Đầy đủ,0,2,90.0
90.0,21.0453504991052,105.792417542577,Sổ hồng/Sổ đỏ,6.0,15.0,4,4,4,Thỏa thuận,1,2,44.5
49.0,21.0427830052321,105.823822141338,Sổ hồng/Sổ đỏ,3.5,3.0,5,4,5,Đầy đủ,0,0,8.5
40.0,21.0340224321582,105.916195548277,Sổ hồng/Sổ đỏ,4.5,6.0,6,3,4,Đầy đủ,1,1,12.5
35.0,21.0519197136703,105.709786019746,Sổ hồng/Sổ đỏ,4.5,2.5,4,4,4,Đầy đủ,1,0,6.0
41.0,20.9950950289247,105.856761912995,Sổ hồng/Sổ đỏ,6.0,2.0,4,5,6,Đầy đủ,0,0,9.2
89.0,21.007990604219,105.846290495699,Sổ hồng/Sổ đỏ,9.0,2.5,4,4,4,Đầy đủ,0,0,25.5
75.0,20.9837073144812,105.843430468801,Sổ hồng/Sổ đỏ,4.2,8.0,6,4,6,Đầy đủ,0,2,25.6
70.0,21.0365144591676,105.816774733728,Sổ hồng/Sổ đỏ,5.0,2.5,8,12,12,Nhà trống,0,0,17.0
55.0,21.0461317541252,105.799126027575,Sổ hồng/Sổ đỏ,4.5,2.5,7,4,4,Đầy đủ,0,0,23.0
45.0,20.9964107283049,105.846058066008,Sổ hồng/Sổ đỏ,5.0,15.0,7,4,4,Đầy đủ,0,2,30.5
40.0,20.9788727258026,105.796373287535,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Nhà trống,0,0,13.3
62.0,21.027647180098,105.827775169772,Sổ hồng/Sổ đỏ,4.5,2.5,7,4,4,Nhà trống,1,0,14.0
87.0,21.0656269887287,105.89824902166,Giấy tờ khác,4.5,30.0,5,4,4,Thỏa thuận,0,2,30.45
55.0,21.0450254899413,105.766399246904,Sổ hồng/Sổ đỏ,4.2,2.5,5,4,4,Thỏa thuận,0,0,17.9
73.0,21.0251561525247,105.827334467825,Sổ hồng/Sổ đỏ,4.6,2.5,5,3,4,Nhà trống,1,0,28.9
45.0,21.0504784751589,105.867010170707,Sổ hồng/Sổ đỏ,4.0,3.0,4,3,3,Đầy đủ,0,0,9.5
76.0,21.0645251072758,105.806036081028,Sổ hồng/Sổ đỏ,4.2,2.5,6,7,7,Thỏa thuận,0,0,25.0
75.0,21.0556781838458,105.576616293658,Sổ hồng/Sổ đỏ,4.7,2.5,5,4,3,Thỏa thuận,1,0,11.25
40.0,21.062728588589,105.918512786752,Sổ hồng/Sổ đỏ,4.0,12.0,5,5,5,Đầy đủ,0,2,15.0
170.0,21.020119454194,105.84793913732,Sổ hồng/Sổ đỏ,7.0,7.0,4,5,5,Đầy đủ,0,2,75.0
53.0,20.9839116469489,105.849687422819,Sổ hồng/Sổ đỏ,10.4,6.0,4,4,3,Cơ bản,1,1,19.0
30.0,21.0712548545335,105.794185288304,Sổ hồng/Sổ đỏ,4.5,2.5,6,4,4,Cơ bản,0,0,8.7
40.0,20.9884942994674,105.771128932204,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,3,Đầy đủ,0,0,7.0
110.0,20.9934630878904,105.889451973222,Sổ hồng/Sổ đỏ,9.0,2.5,3,3,4,Thỏa thuận,0,0,19.8
60.0,20.9913448929099,105.803288978545,Sổ hồng/Sổ đỏ,4.5,2.5,8,4,4,Nhà trống,0,0,37.6
35.0,21.071048803015,105.794511128705,Sổ hồng/Sổ đỏ,4.2,10.0,6,3,3,Đầy đủ,0,2,8.7
200.0,21.0221920638682,105.798948956188,Sổ hồng/Sổ đỏ,10.0,4.0,9,4,4,Đầy đủ,0,1,78.0
88.8,21.0919114676444,105.88892953592,Sổ hồng/Sổ đỏ,4.8,10.0,2,4,3,Cơ bản,0,2,13.32
51.0,20.98081940747239,105.85062603255696,Sổ hồng/Sổ đỏ,3.7,2.5,6,4,4,Đầy đủ,0,0,23.8
55.0,20.9951220075377,105.800194376889,Giấy tờ khác,4.5,2.5,5,4,4,Nhà trống,1,0,18.3
46.0,21.0403078865274,105.897817169336,Sổ hồng/Sổ đỏ,4.5,2.5,4,4,3,Nhà trống,1,0,7.4
50.0,21.0588858768242,105.858394962117,Sổ hồng/Sổ đỏ,40.0,40.0,5,4,4,Thỏa thuận,1,2,21.0
62.0,21.0404722587206,105.815881438989,Sổ hồng/Sổ đỏ,5.2,3.0,5,5,5,Đầy đủ,0,0,15.0
96.0,21.0505580493973,105.895674526691,Sổ hồng/Sổ đỏ,6.0,8.0,6,5,5,Cơ bản,0,2,43.8
58.0,21.050117721709,105.80453934226,Sổ hồng/Sổ đỏ,4.5,7.0,6,6,4,Nhà trống,0,2,19.0
60.0,21.0400390454868,105.76595884257,Sổ hồng/Sổ đỏ,4.4,5.0,6,6,7,Đầy đủ,0,1,13.8
52.0,21.0249365863752,105.885152945281,Sổ hồng/Sổ đỏ,4.5,2.5,7,3,4,Đầy đủ,0,0,12.8
100.0,21.0189368483066,105.82232351501,Sổ hồng/Sổ đỏ,6.5,15.0,9,1,4,Đầy đủ,1,2,73.0
40.0,2.0,105.824151631829,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Đầy đủ,0,0,14.8
40.0,21.0164127864389,105.8318083008,Sổ hồng/Sổ đỏ,4.0,3.0,6,4,4,Đầy đủ,0,0,9.0
70.0,21.0334547864136,105.830951266241,Sổ hồng/Sổ đỏ,3.8,10.0,6,2,4,Đầy đủ,1,2,27.0
45.0,21.0378025906866,105.897366693249,Sổ hồng/Sổ đỏ,3.5,2.5,5,3,4,Đầy đủ,0,0,9.2
41.0,21.0918013274253,105.784859426978,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Đầy đủ,0,0,12.36
46.5,20.964073492606,105.81855503328,Sổ hồng/Sổ đỏ,4.5,2.5,6,4,4,Nhà trống,1,0,12.52
98.0,21.0286469350271,105.828128605148,Sổ hồng/Sổ đỏ,5.0,10.0,7,6,6,Đầy đủ,0,2,27.0
110.0,21.04004993598,105.882372953345,Sổ hồng/Sổ đỏ,7.0,2.5,7,6,4,Đầy đủ,0,0,31.5
50.0,20.9315381,105.8260943,Sổ hồng/Sổ đỏ,4.0,3.0,4,4,3,Thỏa thuận,0,0,5.65
70.0,20.9852076594936,105.7846178699,Sổ hồng/Sổ đỏ,4.0,2.5,6,10,10,Đầy đủ,0,0,15.0
50.0,21.0348080291677,105.919107850216,Sổ hồng/Sổ đỏ,4.5,4.0,6,4,5,Cơ bản,0,1,11.3
42.0,21.0159359669402,105.838601198619,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Đầy đủ,1,0,7.85
75.0,21.047954732933,105.81445549488,Sổ hồng/Sổ đỏ,6.3,2.5,5,6,5,Đầy đủ,0,0,34.0
37.0,21.0655391518658,105.898005388999,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Nhà trống,0,0,6.0
43.0,20.9925385056759,105.785889170783,Sổ hồng/Sổ đỏ,4.0,2.0,8,12,12,Đầy đủ,0,0,15.5
40.0,20.996779345688307,105.74565052236905,Sổ hồng/Sổ đỏ,3.0,3.0,5,3,5,Cơ bản,0,0,6.5
35.0,21.0312393184251,105.774611898925,Giấy tờ khác,4.5,2.5,5,3,4,Đầy đủ,0,0,8.0
70.0,21.0047860439079,105.749735433585,Sổ hồng/Sổ đỏ,5.0,6.0,3,2,4,Nhà trống,1,1,9.0
50.5,20.9093699740812,105.824821059581,Sổ hồng/Sổ đỏ,6.61,3.0,3,3,3,Đầy đủ,0,0,7.9
36.0,21.0437131659127,105.737429265384,Sổ hồng/Sổ đỏ,4.5,4.0,5,6,4,Đầy đủ,1,1,7.5
65.0,21.0364221155916,105.789182837232,Sổ hồng/Sổ đỏ,4.0,2.5,5,6,5,Nhà trống,0,0,14.5
33.0,21.0580248471622,105.730688701273,Giấy tờ khác,4.0,2.5,5,3,4,Đầy đủ,0,0,6.85
77.5,20.9869348858338,105.806265110644,Sổ hồng/Sổ đỏ,5.0,15.0,5,4,5,Đầy đủ,0,2,26.9
50.0,20.9688323832701,105.768906211177,Sổ hồng/Sổ đỏ,4.05,4.05,5,2,4,Thỏa thuận,0,1,12.5
39.0,20.9961662830322,105.826059208817,Sổ hồng/Sổ đỏ,4.0,2.5,6,3,3,Đầy đủ,0,0,10.7
65.0,21.0152697070134,105.824669360154,Sổ hồng/Sổ đỏ,5.0,3.5,6,4,4,Đầy đủ,1,1,12.0
35.0,20.960209889613,105.743762120724,Sổ hồng/Sổ đỏ,4.5,2.5,4,3,3,Đầy đủ,0,0,5.6
60.3,21.0378983252876,105.871735201909,Sổ hồng/Sổ đỏ,5.2,2.5,3,3,4,Cơ bản,1,0,11.7
46.0,21.0599072391878,105.804753371309,Sổ hồng/Sổ đỏ,2.0,2.5,7,4,4,Thỏa thuận,0,0,9.5
37.0,21.0512255345293,105.741121510228,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Thỏa thuận,0,0,7.1
45.0,21.0132408796653,105.86205655185,Sổ hồng/Sổ đỏ,5.0,2.5,5,1,4,Đầy đủ,0,0,33.0
52.0,21.0124317868422,105.820418862122,Sổ hồng/Sổ đỏ,4.4,7.0,6,4,5,Đầy đủ,0,2,19.5
50.0,20.9686606306935,105.769484169443,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Đầy đủ,0,0,19.0
215.0,20.9682072847871,105.772275346655,Sổ hồng/Sổ đỏ,8.5,2.5,6,4,4,Thỏa thuận,0,0,23.3
132.0,21.0475944133236,105.841497976605,Sổ hồng/Sổ đỏ,6.5,2.5,6,4,4,Thỏa thuận,0,0,60.0
165.0,21.0391700163177,105.872691673752,Sổ hồng/Sổ đỏ,10.0,2.5,6,1,4,Nhà trống,1,0,75.0
50.0,21.002382143348,105.829630169645,Sổ hồng/Sổ đỏ,4.5,2.5,2,4,4,Đầy đủ,0,0,8.9
80.0,21.0361099586216,105.816744338176,Sổ hồng/Sổ đỏ,8.5,2.5,2,2,2,Cơ bản,0,0,14.3
50.0,21.0663439098712,105.891729561837,Giấy tờ khác,6.0,2.5,5,6,5,Nhà trống,1,0,10.5
160.0,21.2214752569474,105.756057236224,Sổ hồng/Sổ đỏ,8.0,24.0,5,4,4,Nhà trống,0,2,12.8
180.0,21.0837407409573,105.808594151397,Sổ hồng/Sổ đỏ,10.0,2.5,5,4,4,Thỏa thuận,0,0,27.0
48.0,21.0382770085611,105.774075946068,Sổ hồng/Sổ đỏ,4.5,2.5,7,4,4,Nhà trống,1,0,15.8
60.0,21.0090426856152,105.858635940067,Sổ hồng/Sổ đỏ,5.0,4.0,5,7,5,Cơ bản,0,1,13.8
45.0,21.0026041667655,105.873660326194,Sổ hồng/Sổ đỏ,5.0,10.0,5,3,1,Đầy đủ,0,2,8.7
58.0,21.0389308943234,105.934895949786,Sổ hồng/Sổ đỏ,7.5,8.0,5,4,6,Cơ bản,0,2,7.8
88.0,20.990564,105.8036828,Sổ hồng/Sổ đỏ,4.2,2.5,7,9,10,Đầy đủ,0,0,14.5
32.0,21.0528000448573,105.898543140777,Sổ hồng/Sổ đỏ,4.5,2.5,5,3,3,Nhà trống,0,0,6.75
38.0,21.0839441209425,105.808259909162,Sổ hồng/Sổ đỏ,4.5,2.2,5,3,4,Đầy đủ,0,0,8.8
66.0,21.0654914872388,105.897882820532,Sổ hồng/Sổ đỏ,4.0,13.0,3,4,4,Đầy đủ,1,2,13.5
42.0,21.0041064246307,105.803092368828,Sổ hồng/Sổ đỏ,4.0,3.0,5,4,4,Đầy đủ,0,0,8.05
120.0,21.0308005969311,105.943416290891,Sổ hồng/Sổ đỏ,6.85,8.0,4,4,2,Nhà trống,0,2,18.0
42.0,21.0369370469133,105.788890836704,Sổ hồng/Sổ đỏ,4.5,4.0,5,4,4,Đầy đủ,0,1,10.0
320.0,21.0387461853414,105.934430496752,Sổ hồng/Sổ đỏ,12.3,10.0,3,4,4,Thỏa thuận,0,2,46.0
34.0,21.0686448695589,105.732941291981,Sổ hồng/Sổ đỏ,4.0,2.5,5,4,4,Nhà trống,0,0,5.8
30.5,21.0825777764541,105.714437564218,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Đầy đủ,0,0,4.7
88.0,21.0713968192419,105.794322076358,Sổ hồng/Sổ đỏ,5.0,15.0,3,4,3,Cơ bản,0,2,22.9
30.0,21.0715483493927,105.794629535543,Sổ hồng/Sổ đỏ,3.5,5.0,6,3,5,Đầy đủ,0,1,9.45
110.0,21.0150936464706,105.849916487721,Sổ hồng/Sổ đỏ,5.0,2.5,5,4,4,Đầy đủ,0,0,80.0
55.0,20.9982242539631,105.803770802998,Giấy tờ khác,4.5,2.5,5,4,4,Nhà trống,0,0,19.5
45.0,20.9941855225169,105.817205799927,Sổ hồng/Sổ đỏ,4.0,5.0,4,4,4,Đầy đủ,0,1,10.99
50.0,21.03663122875641,105.78767758681607,Sổ hồng/Sổ đỏ,5.7,2.5,5,6,4,Cơ bản,1,0,23.7
93.0,21.0513635163499,105.811047185217,Sổ hồng/Sổ đỏ,5.0,2.5,7,4,4,Đầy đủ,0,0,25.0
88.0,21.0330889371021,105.817357941097,Sổ hồng/Sổ đỏ,5.0,2.5,5,4,4,Thỏa thuận,1,0,43.5
55.0,21.0380653362929,105.871943214276,Sổ hồng/Sổ đỏ,4.0,6.0,6,3,6,Đầy đủ,0,1,17.3
52.0,20.9976463159958,105.846367523827,Sổ hồng/Sổ đỏ,6.0,5.0,6,4,4,Thỏa thuận,1,1,25.0
48.0,21.0458512040695,105.799296740432,Sổ hồng/Sổ đỏ,6.7,4.5,6,6,6,Đầy đủ,0,1,17.9
78.0,21.0387354927876,105.934544580301,Sổ hồng/Sổ đỏ,6.0,3.0,5,5,5,Đầy đủ,1,0,8.65
26.0,21.0104604003271,105.849951401466,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Nhà trống,0,0,8.5
55.0,21.0512317491952,105.810586417694,Sổ hồng/Sổ đỏ,4.5,3.0,3,3,4,Nhà trống,0,0,13.0
265.0,20.9835591651025,105.77680678489644,Sổ hồng/Sổ đỏ,8.0,32.0,5,5,2,Cơ bản,1,2,39.75
36.0,20.9700682463351,105.773644553386,Sổ hồng/Sổ đỏ,4.0,12.0,5,5,5,Đầy đủ,0,2,14.0
352.0,21.0471203467222,105.67806638673,Sổ hồng/Sổ đỏ,8.0,10.0,1,1,1,Nhà trống,1,2,73.0
55.0,21.034871342375,105.912611104654,Giấy tờ khác,4.0,5.0,4,4,5,Đầy đủ,0,1,8.4
38.0,20.9958632941399,105.873806332245,Sổ hồng/Sổ đỏ,4.5,3.0,5,4,4,Nhà trống,1,0,10.19
35.0,21.03996128457949,105.76773278139706,Sổ hồng/Sổ đỏ,6.0,7.0,5,4,3,Đầy đủ,0,2,13.2
46.0,21.0084653284934,105.818106913815,Sổ hồng/Sổ đỏ,4.5,2.5,5,5,1,Nhà trống,1,0,14.8
50.0,20.9968181554131,105.821385440536,Sổ hồng/Sổ đỏ,4.5,2.5,7,4,4,Nhà trống,0,0,20.6
76.0,21.0314972595872,105.845661382602,Sổ hồng/Sổ đỏ,4.36,2.5,9,4,4,Đầy đủ,0,0,55.0
68.0,21.0611218523115,105.809147273327,Sổ hồng/Sổ đỏ,16.0,2.5,6,4,4,Đầy đủ,1,0,47.5
30.0,20.9535673820684,105.836439855472,Sổ hồng/Sổ đỏ,4.5,2.5,4,3,2,Đầy đủ,0,0,6.0
70.0,21.0116988306932,105.775494213153,Sổ hồng/Sổ đỏ,5.0,2.5,5,6,4,Đầy đủ,0,0,9.5
45.0,21.0004168397709,105.861591104546,Sổ hồng/Sổ đỏ,4.5,2.5,6,4,4,Cơ bản,0,0,13.25
68.0,21.0237335549782,105.774153296914,Sổ hồng/Sổ đỏ,5.0,2.5,4,4,3,Đầy đủ,0,0,11.8
30.0,21.0398361440782,105.827639545992,Sổ hồng/Sổ đỏ,3.8,3.0,5,3,3,Đầy đủ,0,0,9.0
74.0,21.0163059628881,105.822330696093,Sổ hồng/Sổ đỏ,3.6,2.5,4,4,3,Đầy đủ,0,0,50.0
85.0,21.0456507500502,105.762541985122,Sổ hồng/Sổ đỏ,4.5,10.5,7,4,4,Thỏa thuận,0,2,26.7
75.0,21.0156026890786,105.797471717774,Sổ hồng/Sổ đỏ,5.0,2.5,9,4,4,Đầy đủ,0,0,35.0
