area,lat,lon,bedrooms,bathrooms,legal,interior,project_name,project_name_raw,price
110.0,10.77756952,106.7557524,3.0,2.0,Hợp đồng mua bán,Cơ bản,4.486523607843137,Other_Thủ Đức,13.5
34.74,15.99263191,108.269371,1.0,1.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,3.5
78.0,10.77593803,106.6619186,2.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,6.475706723195885,Other_Quận 10,6.889
48.0,16.03444743,108.2321709,1.0,1.0,Hợp đồng mua bán,Thỏa thuận,6.501183490566007,Sky Garden,4.0
111.0,10.78450716,106.7035207,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,11.32654965861841,Vinhomes Golden River,22.0
104.0,21.02284641,105.7862661,3.0,2.0,Giấy tờ khác,Cơ bản,9.423773333331123,Other_Cầu Giấy,9.0
61.0,10.78603745,106.7480927,2.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,7.529605631284914,Other_Quận 2,3.8
122.0,10.75666999,106.6621441,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,6.54192000124665,Other_Quận 5,9.5
54.0,10.88892823,106.7755716,1.0,1.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,3.2
85.0,10.68647607,106.5855032,3.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,3.04045792808305,Other_Bình Chánh,3.9
86.0,10.7788573918496,106.747761653139,2.0,2.0,Giấy tờ khác,Đầy đủ,7.470223405010899,Other_Quận 1,8.5
59.0,12.27421361,109.2016959,2.0,2.0,Hợp đồng mua bán,Nhà trống,3.6648793701907953,Mường Thanh,3.29
55.0,10.77562387,106.6885189,1.0,1.0,Sổ hồng/Sổ đỏ,Thỏa thuận,7.361187891685804,Other_Quận 3,7.2
80.0,10.7243395,106.7282971,2.0,2.0,Giấy tờ khác,Cơ bản,6.521302912621359,Other_Quận 7,9.99
70.0,10.8194377148809,106.762479787454,2.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,4.664818938858093,Him Lam,4.38
100.0,10.7132541864911,106.650655255972,3.0,2.0,Hợp đồng mua bán,Thỏa thuận,5.605951661736071,Other_Unknown,2.9
70.0,10.79825074,106.6368081,2.0,2.0,Hợp đồng mua bán,Đầy đủ,5.46690909096685,Other_Tân Phú,3.2
83.0,10.76657255397414,106.61318661477311,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,3.9
95.4,10.73400421,106.6680675,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,4.664818938858093,Him Lam,4.45
65.55,10.71347695,106.7316327,2.0,2.0,Giấy tờ khác,Thỏa thuận,5.605951661736071,Other_Unknown,3.46
73.0,10.75358712,106.6906549,2.0,2.0,Giấy tờ khác,Đầy đủ,6.625809314727549,Other_Quận 4,9.0
121.0,10.80387115,106.6174974,3.0,3.0,Hợp đồng mua bán,Đầy đủ,8.022377734575267,Celadon City,10.5
63.0,10.80464372,106.7918848,2.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,4.486523607843137,Other_Thủ Đức,3.2
121.0,10.80402122,106.6180927,3.0,3.0,Hợp đồng mua bán,Nhà trống,8.022377734575267,Celadon City,10.5
61.0,10.72182364,106.6120024,2.0,1.0,Sổ hồng/Sổ đỏ,Nhà trống,4.305824376867976,Akari City,3.9
70.0,10.78411391,106.7036407,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,11.32654965861841,Vinhomes Golden River,11.5
40.8,20.94328841,105.9799571,1.0,1.0,Giấy tờ khác,Thỏa thuận,5.605951661736071,Other_Unknown,3.03
53.8,16.0181776536666,108.229924809271,2.0,1.0,Hợp đồng mua bán,Thỏa thuận,5.605951661736071,Other_Unknown,3.958
94.0,10.75472718,106.6874552,2.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,7.470223405010899,Other_Quận 1,10.5
76.0,16.08863015,108.2286238,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,4.788
47.0,21.00533479,105.7370169,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,7.852508765293277,Other_Nam Từ Liêm,5.05
60.0,10.7894665,106.6989305,3.0,3.0,Sổ hồng/Sổ đỏ,Thỏa thuận,7.470223405010899,Other_Quận 1,6.45
73.0,10.77549367,106.6616581,2.0,2.0,Hợp đồng mua bán,Cơ bản,6.475706723195885,Other_Quận 10,7.7
49.0,20.99590518,105.9362657,1.0,1.0,Hợp đồng mua bán,Nhà trống,3.97631676034587,Vinhomes Ocean Park,3.45
35.0,10.72223713,106.7029105,1.0,1.0,Hợp đồng mua bán,Nhà trống,4.943472278739092,Sunrise Riverside,2.4
67.0,10.72888541,106.6872392,2.0,1.0,Sổ hồng/Sổ đỏ,Cơ bản,4.664818938858093,Him Lam,3.65
98.0,20.95938885,105.9696379,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,6.1
50.0,21.00482999,105.8058968,2.0,1.0,Sổ hồng/Sổ đỏ,Cơ bản,8.55311046406356,Other_Thanh Xuân,4.7
74.0,10.71227872,106.707389,2.0,2.0,Hợp đồng mua bán,Đầy đủ,6.521302912621359,Other_Quận 7,3.45
110.0,21.03733513,105.7863965,3.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,9.423773333331123,Other_Cầu Giấy,13.5
140.0,16.05614471,108.2333221,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,4.999
70.0,10.9248727,106.7158458,2.0,2.0,Hợp đồng mua bán,Cơ bản,5.605951661736071,Other_Unknown,2.8
152.0,10.78991751,106.7185984,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,12.23270955480458,Saigon Pearl,23.0
118.0,20.99148496,105.788121,3.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,5.605951661736071,Other_Unknown,8.0
50.0,10.83813348,106.7181509,1.0,2.0,Hợp đồng mua bán,Nhà trống,4.486523607843137,Other_Thủ Đức,3.5
78.0,10.73766606,106.7206543,2.0,2.0,Giấy tờ khác,Thỏa thuận,6.521302912621359,Other_Quận 7,4.6
65.0,10.88846807,106.775269,2.0,2.0,Hợp đồng mua bán,Cơ bản,4.486523607843137,Other_Thủ Đức,3.8
43.0,10.72149037,106.581053,2.0,1.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.605951661736071,Other_Unknown,1.0
72.0,10.80421448,106.7495193,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,12.067432991097485,Lumiere Riverside,13.1
93.35,11.04616558,106.6780368,2.0,2.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,4.9
52.0,10.91580487,106.7137895,2.0,2.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,2.054
106.0,10.7387161,106.7004466,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,6.696233252486732,Sunrise City,8.2
118.0,21.07154138,105.8099898,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,12.373343225175578,Other_Tây Hồ,19.47
52.9,21.00527693,105.7409514,2.0,2.0,Hợp đồng mua bán,Nhà trống,5.69291557974942,Imperia,4.3
95.6,21.03281388,105.7545812,3.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.605951661736071,Other_Unknown,6.5
71.3,16.01816188,108.2294838,2.0,1.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,4.841
113.0,21.05189774654415,105.80174711667462,3.0,3.0,Hợp đồng mua bán,Nhà trống,12.858247033250851,Starlake,20.0
67.5,10.8006027340963,106.792485222403,2.0,2.0,Hợp đồng mua bán,Nhà trống,5.377014664114701,Safira Khang Điền,4.5
44.3,21.0085073,105.9524973,1.0,1.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.605951661736071,Other_Unknown,3.8
71.7,16.08904008,108.2283067,2.0,2.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,5.2
75.0,10.70331543,106.7122064,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,5.8
153.0,21.082573190654355,105.87195800484108,4.0,3.0,Hợp đồng mua bán,Nhà trống,6.649289058364971,Eurowindow,10.0
50.0,10.76139242,106.6292774,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.137123412052956,Carillon,3.0
52.0,10.7767133,106.7600151,2.0,1.0,Hợp đồng mua bán,Nhà trống,7.529605631284914,Other_Quận 2,4.45
36.1,20.71480984,107.0666491,1.0,1.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,2.6
61.0,10.89098692,106.7856183,2.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,5.605951661736071,Other_Unknown,2.2
82.0,10.71987319,106.7277565,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,6.521302912621359,Other_Quận 7,7.8
58.78,16.07047165,108.244957,1.0,1.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,5.9996746
59.1,16.06293172,108.2456667,1.0,1.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,9.06
169.0,21.00658937,105.8013994,3.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.605951661736071,Other_Unknown,14.2
68.0,12.2388000069968,109.177756922601,2.0,4.0,Sổ hồng/Sổ đỏ,Cơ bản,5.605951661736071,Other_Unknown,2.4
67.0,10.8313949360504,106.62106271586,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.46690909096685,Other_Tân Phú,2.95
55.0,21.00865194,105.7434092,1.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.295609696926448,Vinhomes Smart City,4.6
48.0,20.95442263,107.046808,1.0,1.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.605951661736071,Other_Unknown,2.3
63.0,20.98514223,105.7753882,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,8.55311046406356,Other_Thanh Xuân,4.25
299.0,10.803930448877065,106.61737288937276,5.0,4.0,Hợp đồng mua bán,Nhà trống,8.022377734575267,Celadon City,20.93
98.0,10.8054942938235,106.796436020661,3.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,4.486523607843137,Other_Thủ Đức,3.599
50.0,10.9111578,106.7110674,1.0,1.0,Giấy tờ khác,Thỏa thuận,5.605951661736071,Other_Unknown,2.746
84.0,20.93460496,105.9198399,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.705608856147868,Ecopark,6.1
67.0,10.79145718,106.7759933,2.0,2.0,Hợp đồng mua bán,Cơ bản,7.529605631284914,Other_Quận 2,2.95
38.0,10.76043425,106.680861,1.0,1.0,Sổ hồng/Sổ đỏ,Đầy đủ,6.54192000124665,Other_Quận 5,3.7
142.22,13.7730331,109.2382524,4.0,4.0,Sổ hồng/Sổ đỏ,Nhà trống,7.681093239005807,Other_Đống Đa,5.598
56.0,10.83383399,106.7811733,2.0,2.0,Giấy tờ khác,Nhà trống,4.024736541570099,Other_Quận 9,2.38
120.0,20.97745177,105.7838206,3.0,2.0,Giấy tờ khác,Thỏa thuận,5.93114323308883,Other_Hà Đông,5.89
152.0,20.95688104,107.0005963,3.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.605951661736071,Other_Unknown,12.0
113.0,12.20499987,109.1748186,3.0,2.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,7.9
90.0,20.98818401,105.8496318,3.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,6.2397550238425135,Other_Hoàng Mai,8.45
40.4,16.06160686,108.2329808,1.0,1.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,4.8
48.0,21.00616524,105.7371018,1.0,1.0,Sổ hồng/Sổ đỏ,Cơ bản,5.605951661736071,Other_Unknown,4.95
121.0,10.72032136,106.701432,3.0,3.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.605951661736071,Other_Unknown,4.65
74.84,20.95866698,105.8268764,2.0,1.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,5.46
48.8,10.70402052,106.7126465,1.0,1.0,Hợp đồng mua bán,Đầy đủ,5.013901071348274,Other_Nhà Bè,4.35
105.0,20.95112439,105.846926,3.0,2.0,Giấy tờ khác,Cơ bản,5.605951661736071,Other_Unknown,6.0
127.0,20.94255048,105.9202611,3.0,3.0,Sổ hồng/Sổ đỏ,Cơ bản,5.605951661736071,Other_Unknown,8.9
96.0,10.72761044,106.70176,3.0,2.0,Giấy tờ khác,Thỏa thuận,6.521302912621359,Other_Quận 7,6.65
80.0,10.74865665,106.6525969,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.082830585345268,Other_Quận 6,5.2
99.0,10.73230482,106.7280405,2.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,6.521302912621359,Other_Quận 7,7.8
74.0,10.81381794,106.7277149,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,7.529605631284914,Other_Quận 2,7.5
53.5,10.87738963,106.8108141,2.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,5.605951661736071,Other_Unknown,2.2
93.0,20.968751,105.9199108,3.0,2.0,Giấy tờ khác,Thỏa thuận,5.705608856147868,Ecopark,9.2
48.0,20.94123725,105.9805821,2.0,2.0,Hợp đồng mua bán,Đầy đủ,6.050588952369954,Other_Rare,2.587
42.0,16.06896225,108.2214262,1.0,1.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,2.9
64.0,10.82600614,106.6210135,2.0,2.0,Hợp đồng mua bán,Cơ bản,5.605951661736071,Other_Unknown,3.65
94.0,10.78240353,106.7193953,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,18.0
65.0,10.93486787,106.7637347,2.0,2.0,Hợp đồng mua bán,Đầy đủ,4.486523607843137,Other_Thủ Đức,2.6
32.0,16.01771946,108.2297745,1.0,1.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,2.349
195.0,10.80557364,106.6159754,2.0,2.0,Hợp đồng mua bán,Nhà trống,8.022377734575267,Celadon City,14.0
73.0,10.79682252,106.6421334,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,4.817031500226393,Other_Tân Bình,4.5
65.0,10.76661871,106.6423006,2.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,4.895104564158697,Other_Quận 11,3.6
95.0,10.7223641,106.7031235,3.0,3.0,Giấy tờ khác,Nhà trống,4.943472278739092,Sunrise Riverside,6.4
62.0,20.84615376,106.6918241,2.0,2.0,Giấy tờ khác,Nhà trống,5.605951661736071,Other_Unknown,0.9
114.0,21.04939747,105.7789274,3.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,6.999934457400293,An Bình City,10.5
62.2,12.2290809162766,109.180141154872,2.0,1.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.605951661736071,Other_Unknown,2.98
62.0,20.96426478,105.8317624,2.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.597522442465403,Kim Văn Kim Lũ,4.88
43.0,21.00633913,105.7363666,1.0,1.0,Giấy tờ khác,Nhà trống,5.295609696926448,Vinhomes Smart City,3.05
70.0,10.73383601,106.6898328,2.0,2.0,Hợp đồng mua bán,Đầy đủ,5.605951661736071,Other_Unknown,4.65
64.8,20.9731921561609,105.867209556357,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,6.2397550238425135,Other_Hoàng Mai,5.45
85.0,10.77682404,106.756158,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,9.1
53.0,21.02683513,105.8419454,1.0,1.0,Hợp đồng mua bán,Nhà trống,8.022377734575267,Celadon City,3.9
63.0,20.96940637,105.7679933,2.0,1.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.93114323308883,Other_Hà Đông,5.1
95.0,10.74946803,106.7230203,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,7.470223405010899,Other_Quận 1,8.8
88.0,12.27420254,109.2014726,3.0,2.0,Giấy tờ khác,Nhà trống,3.6648793701907953,Mường Thanh,4.98
81.0,10.7220785,106.6115895,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,4.305824376867976,Akari City,4.67
240.0,20.99447889,105.8766704,4.0,4.0,Giấy tờ khác,Nhà trống,6.2397550238425135,Other_Hoàng Mai,24.0
180.0,10.80089205,106.7485598,4.0,3.0,Sổ hồng/Sổ đỏ,Thỏa thuận,12.662250798940716,Estella,29.0
71.0,10.73308475,106.7052091,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,6.501183490566007,Sky Garden,6.5
88.12,15.99278519,108.2690928,3.0,2.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,7.4
90.0,10.8002468611134,106.791791103124,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.377014664114701,Safira Khang Điền,5.65
66.0,10.85423381,106.6784715,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,4.272076283127215,Other_Gò Vấp,3.67
118.0,20.99084579,105.7878644,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,8.089494872613237,The Manor,8.0
85.0,10.74918726,106.6536752,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.082830585345268,Other_Quận 6,4.9
43.0,10.95820306,106.7191856,1.0,1.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.605951661736071,Other_Unknown,1.35
52.0,10.7124323,106.7076327,1.0,1.0,Hợp đồng mua bán,Thỏa thuận,5.013901071348274,Other_Nhà Bè,2.49
54.4,10.84339639,106.8438509,1.0,1.0,Giấy tờ khác,Nhà trống,4.468490683229813,Vinhomes Grand Park,3.9
42.0,20.99402772,105.9501859,2.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,3.97631676034587,Vinhomes Ocean Park,3.7
102.0,20.96340908,105.7739333,2.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.93114323308883,Other_Hà Đông,8.7
56.6,10.84163237,106.8394802,2.0,1.0,Sổ hồng/Sổ đỏ,Đầy đủ,4.468490683229813,Vinhomes Grand Park,2.8
79.0,10.84453596,106.8456571,2.0,2.0,Hợp đồng mua bán,Nhà trống,4.024736541570099,Other_Quận 9,4.6
70.0,10.80091079,106.7374934,2.0,2.0,Giấy tờ khác,Cơ bản,6.752466226386471,Masteri An Phú,7.5
114.0,20.96241059,105.8645038,3.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,7.516699751874636,Hateco,7.65
74.0,10.84121266,106.8393786,2.0,2.0,Giấy tờ khác,Nhà trống,5.7762931108974795,Masteri Centre Point,4.95
56.0,10.80157275082854,106.77710986247848,1.0,2.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,7.385
80.0,10.72154392,106.6113806,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,4.305824376867976,Akari City,4.7
159.0,10.80544998,106.7513138,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,12.662250798940716,Estella,15.0
73.0,10.80052532,106.8221033,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,4.486523607843137,Other_Thủ Đức,3.9
60.0,10.75423247,106.6887184,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,6.625809314727549,Other_Quận 4,3.6
63.0,20.9898874,105.7634837,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,7.852508765293277,Other_Nam Từ Liêm,6.7
60.0,10.84414539,106.8440723,1.0,1.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,4.13
83.0,21.05884207,105.8042012,2.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,12.858247033250851,Starlake,10.0
75.6,21.00492075,105.7389257,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,6.8
60.0,10.84260606,106.8441985,1.0,1.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,4.09
53.0,20.96043362,105.7920614,1.0,1.0,Giấy tờ khác,Nhà trống,5.93114323308883,Other_Hà Đông,3.4
50.0,10.88855645,106.7752935,1.0,1.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,2.89
60.0,10.79144581,106.7767083,2.0,1.0,Sổ hồng/Sổ đỏ,Thỏa thuận,7.529605631284914,Other_Quận 2,3.15
91.0,21.04982013,105.778173,3.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,6.999934457400293,An Bình City,7.4
100.0,20.95897395,105.8464627,3.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.605951661736071,Other_Unknown,7.0
74.0,10.73367841,106.7057963,3.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,6.501183490566007,Sky Garden,7.2
65.0,10.80078403,106.8217946,1.0,1.0,Sổ hồng/Sổ đỏ,Nhà trống,4.024736541570099,Other_Quận 9,3.705
95.0,10.6778279520887,106.751681407577,2.0,2.0,Giấy tờ khác,Thỏa thuận,5.013901071348274,Other_Nhà Bè,2.55
80.0,10.72246079,106.6114417,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,4.305824376867976,Akari City,4.7
78.0,10.70933491,106.6418731,3.0,3.0,Hợp đồng mua bán,Thỏa thuận,5.605951661736071,Other_Unknown,3.1
61.0,10.77593803,106.6619186,2.0,1.0,Sổ hồng/Sổ đỏ,Thỏa thuận,6.475706723195885,Other_Quận 10,5.9
63.0,12.2121476255534,109.18343919561,2.0,2.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,3.09
49.0,10.80483538,106.7907715,2.0,1.0,Hợp đồng mua bán,Nhà trống,7.529605631284914,Other_Quận 2,2.4
41.9,21.00577617,105.7372679,1.0,1.0,Sổ hồng/Sổ đỏ,Nhà trống,6.030860161423616,Masteri West Heights,4.4
55.0,10.90665791,106.8025469,2.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,5.605951661736071,Other_Unknown,2.05
85.0,20.95716558,107.0006589,2.0,2.0,Giấy tờ khác,Thỏa thuận,5.605951661736071,Other_Unknown,3.85
67.0,20.98600006,105.8121872,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,6.3
47.11,20.94121942,105.9804213,1.0,1.0,Hợp đồng mua bán,Nhà trống,5.69291557974942,Imperia,2.8
168.0,10.73263473,106.7289275,4.0,4.0,Giấy tờ khác,Nhà trống,6.521302912621359,Other_Quận 7,15.0
120.0,10.80053479,106.7473143,3.0,2.0,Giấy tờ khác,Nhà trống,8.95061765455814,Cantavil,8.7
132.0,10.73089595,106.7327507,4.0,4.0,Hợp đồng mua bán,Thỏa thuận,5.46690909096685,Other_Tân Phú,9.3
78.0,16.03307326,108.2218498,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,4.7
36.0,21.01001264,105.8263059,1.0,1.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,7.5
73.0,21.0124321,105.767395,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,7.294820495956177,Mỹ Đình Pearl,8.0
69.0,20.84806721,106.7090316,2.0,2.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,2.7
81.0,16.01611067,108.2608423,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,5.287
70.0,21.01342204,105.832718,2.0,1.0,Sổ hồng/Sổ đỏ,Đầy đủ,7.681093239005807,Other_Đống Đa,4.35
95.6,10.80626902,106.7714134,3.0,2.0,Hợp đồng mua bán,Cơ bản,6.501183490566007,Sky Garden,11.187
120.0,21.00835666,105.8029131,3.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.605951661736071,Other_Unknown,9.5
50.0,20.94787887,105.7323582,2.0,1.0,Sổ hồng/Sổ đỏ,Cơ bản,5.605951661736071,Other_Unknown,3.65
52.0,10.71069209,106.7092267,2.0,1.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.605951661736071,Other_Unknown,3.3
137.0,10.7241833087595,106.709460256327,3.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,6.521302912621359,Other_Quận 7,18.5
65.0,10.88825077,106.7757862,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,4.03
94.0,10.80920452,106.6740152,3.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,7.269256086799729,Novaland,8.4
99.0,21.01230483,105.7868873,3.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,6.050588952369954,Other_Rare,9.9
65.0,10.77286832,106.6257076,2.0,2.0,Hợp đồng mua bán,Nhà trống,5.46690909096685,Other_Tân Phú,4.0
100.0,21.02048827,105.7804243,3.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,9.710206412025494,Vinhomes Skylake,11.5
101.0,10.37601836981917,107.11338020312178,3.0,2.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,5.9
175.0,10.7761919,106.7563348,4.0,4.0,Sổ hồng/Sổ đỏ,Cơ bản,5.605951661736071,Other_Unknown,21.0
137.0,10.75198612,106.7239174,3.0,3.0,Giấy tờ khác,Nhà trống,6.521302912621359,Other_Quận 7,8.4
130.0,10.73882584,106.6999307,3.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,6.696233252486732,Sunrise City,9.8
49.6,16.05073307,108.2330584,1.0,1.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,3.75
139.0,10.77760701,106.6773073,3.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,6.501183490566007,Sky Garden,21.0
83.0,21.04361995,105.7679761,2.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,8.102514350481629,Goldmark City,6.75
50.0,10.87259283,106.7051778,2.0,1.0,Hợp đồng mua bán,Nhà trống,8.485144897577076,Landmark 81,3.1
32.3,16.01822781,108.2298422,1.0,1.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,2.772
95.0,21.0027191,105.7929511,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,10.1
106.0,20.97241211,105.761528,3.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,5.93114323308883,Other_Hà Đông,6.3
